1718119995.169215,1,-0.399569,-0.116542,0.211291,0.884375,0.389491,-1.459697,2.342279,0.034425,0.023505,-0.715302,0.697571,1075.718696,-78.010532,-1.380039,0.535160,0.165957,0.431320,0.707125,-182028.516438,72628.514437,67345.894177
1718119996.346764,2,0,0,0,0,1072.475799,-79.962703,2.629983,0.031774,0.021186,-0.716503,0.696538,1075.721351,-79.661090,-1.454029,0.542860,0.179798,0.416903,0.706518,-183197.184690,73250.144581,67939.042509
1718119996.981782,2,0,0,0,0,1071.649082,-80.719087,2.477847,0.031035,0.019668,-0.715807,0.697331,1075.714780,-80.563091,-1.479151,0.548992,0.187797,0.403033,0.707746,-184246.160461,73809.409100,68472.764592
