x_rel,y_rel,z_rel,r_rel,b_rel,e_rel,x_meas,y_meas,z_meas,r_meas,b_meas,e_meas,x_err,y_err,z_err,r_err,b_meas,e_meas
-187.83134569637366,40.82762339556098,20.692047209230388,193.32788230348308,167.73676357502694,6.144185066963473,5.7352201490791686,2.1995391230520056,0.5355071562028308,5.7352201490791686,2.1995391230520056,0.5355071562028308,-193.56656584545283,38.62808427250897,20.15654005302756,187.1620498027915,146.754228896811,1.1617265749694825
-169.63560711052128,43.317512280063625,11.30540050418685,175.44360390293136,165.6752844660348,3.6946394445462873,5.941900092644119,2.422977766221635,-0.5664910968617374,5.941900092644119,2.422977766221635,-0.5664910968617374,-175.5775072031654,40.89453451384199,11.871891601048587,169.00171674702804,143.49071676798206,8.73967174156077
-161.88766882101515,99.6907290362077,7.492017402790609,190.26820306303674,148.37516080412274,2.256667032459152,6.1974635603348815,1.9351437434197294,-0.8471075817706895,6.1974635603348815,1.9351437434197294,-0.8471075817706895,-168.08513238135004,97.75558529278797,8.339124984561298,183.72061364826212,131.03430673494668,9.690260991798223
-162.91480676100264,53.67764452227391,5.011841947259548,171.6031536514954,161.76383173191402,1.6736186048256927,5.709474158015155,3.0462820677529123,0.524590552315052,5.709474158015155,3.0462820677529123,0.524590552315052,-168.6242809190178,50.631362454520996,4.487251394944495,165.1106098630459,133.68174219061095,-2.960870774740844
-157.7272760810912,94.9260116774334,2.6394798836738715,184.1081425874513,148.95894114790195,0.8214532850241298,4.100813571492836,2.6730059262503403,0.8919217985331211,4.100813571492836,2.6730059262503403,0.8919217985331211,-161.82808965258403,92.25300575118305,1.7475580851407504,179.13248613582527,115.86169457713979,-9.505038309609777
-161.66140419518683,50.53462345541266,-0.6491683509707684,169.37703266289623,162.64099186039508,-0.21959705623210715,5.624004331541528,2.0188586636128605,-1.6801379508987724,5.624004331541528,2.0188586636128605,-1.6801379508987724,-167.28540852672836,48.515764791799796,1.030969599928004,163.16993361753754,142.8942877943244,15.485141410198327
-159.5383619463364,58.0028296616008,0.721599902987748,169.75670204057604,160.0204207762373,0.2435529964534092,5.410667338547228,-0.9920846526962919,-3.747550692810531,5.410667338547228,-0.9920846526962919,-3.747550692810531,-164.94902928488364,58.99491431429709,4.469150595798279,163.1006003885787,170.41059993248214,34.50879909186288
-148.0454853326279,84.55731532448613,-1.3404875346445806,170.49692727169148,150.2668206447314,-0.45047773440590033,3.791450083641166,4.052247328060446,-0.4245616517239177,3.791450083641166,4.052247328060446,-0.4245616517239177,-151.83693541626906,80.50506799642568,-0.9159258829206629,164.93131367203958,103.36247912474055,3.924465746082046
-143.2652280977868,93.78301964173443,-4.047316938319014,171.27919059077792,146.7907935544059,-1.3540218409319436,2.7757775996010423,4.905327541572291,-0.4493283968610078,2.7757775996010423,4.905327541572291,-0.4493283968610078,-146.04100569738785,88.87769210016214,-3.5979885414580064,165.62507036029288,86.29501220983559,3.2040340076199807
-132.34839482181224,108.8773868285017,-7.274784280556773,171.53222863602667,140.55732430283894,-2.4306772660710925,2.5584722982025596,4.095715821474528,0.5320845918922144,2.5584722982025596,4.095715821474528,0.5320845918922144,-134.9068671200148,104.78167100702717,-7.806868872448987,166.67385621268613,82.54912406642742,-8.718272006244305
-79.93625220432239,170.45189028873148,-10.57619132744479,188.56167994178855,115.1250110801891,-3.2153367691382275,3.737370310788492,6.017565328223924,-0.7572119477118378,3.737370310788492,6.017565328223924,-0.7572119477118378,-83.67362251511088,164.43432496050755,-9.818979379732951,181.43760812483137,56.968468276737475,2.8861116307452424
-69.47512413012805,174.19097212584904,-13.1763409982007,187.99708403362507,111.74431691837269,-4.0190420801704985,1.7658172581398048,6.004770766727518,0.35475298443156733,1.7658172581398048,6.004770766727518,0.35475298443156733,-71.24094138826786,168.18620135912153,-13.531093982632267,181.7280145468469,38.131294705363814,-7.263018291443455
44.425104495483424,150.7478176089984,-15.205840990866541,157.8914564615514,73.57985169369422,-5.526473246924659,-2.2056896268657056,6.867500867858496,0.6305259257646048,-2.2056896268657056,6.867500867858496,0.6305259257646048,46.63079412234913,143.8803167411399,-15.836366916631146,150.65093176763858,-34.22601968184571,-10.522284036938323
51.40439320313317,145.08319803778215,-13.403785552273261,154.50309854687046,70.4902669039756,-4.976903154824315,-3.561081670937483,6.060275779330965,0.16916593621930742,-3.561081670937483,6.060275779330965,0.16916593621930742,54.96547487407065,139.0229222584512,-13.572951488492569,147.47196333962196,-49.948675205746824,-6.355546751231268
52.67630221691718,144.02100366719162,-14.326646928639295,154.019788094813,69.90978947263856,-5.3372672097471385,-2.278211079869834,6.366745010715789,0.523691509277344,-2.278211079869834,6.366745010715789,0.523691509277344,54.95451329678701,137.65425865647583,-14.850338437916639,147.2374624941945,-39.77893343547048,-9.765720029466074
104.44140095470436,134.0216789918261,-14.240899048094178,170.50694964976475,52.071164015591165,-4.790977960220812,-2.1808639968564876,5.830733652706499,1.429688038911152,-2.1808639968564876,5.830733652706499,1.429688038911152,106.62226495156085,128.1909453391196,-15.67058708700533,164.11964735613606,-58.43609492754396,-17.725232659643606
55.016885098033526,139.7850246576271,-15.969466309325778,151.06864207580716,68.5162885843065,-6.068074288232862,-2.580943088537424,6.062452967171481,0.8966581686537045,-2.580943088537424,6.062452967171481,0.8966581686537045,57.59782818657095,133.72257169045562,-16.866124477979483,144.41893538476816,-44.544420916410544,-13.817544157125809
52.341587848929635,139.52622285830114,-14.411273474800304,149.71604285051424,69.43702321349527,-5.52369385737734,-2.502741156521097,5.891424790416295,0.7091975790321363,-2.502741156521097,5.891424790416295,0.7091975790321363,54.84432900545073,133.63479806788484,-15.12047105383244,143.27589063462824,-43.57928857764007,-11.84599870562495
99.92455013349422,133.2770702602079,-18.980073838088224,167.65421670636522,53.139252421425276,-6.500370688406568,-1.9367308733114896,6.337654804966775,0.12810751398320264,-1.9367308733114896,6.337654804966775,0.12810751398320264,101.86128100680571,126.93941545524112,-19.108181352071426,161.02600379203489,-53.85343324687596,-7.607830124641831
